Review	Sentiment
sve pohvale naruceni cizburger, indeks, veliki pomfrit kao i jaffa sladoled (koji se ovde inace ne nalazi na spisku). sve je stiglo na vreme i bilo je odlicno.	1
"sprdnja otisli u ""moju ulicu"" u zemun, koja ne postoji, umesto dorcol. pri tome nisu ni spakovali ono sto sam narucio. nedostaju naruceni i placeni artikli.

kec kao vrata.
hrana hladna. u nekoj kesici sa pijace. uvezano maksimalno da od hrane dobijete neke smotuljke."	0
"burger naruceno burger giros
1 x burger klasik
cena: 250.00 rsd1 x burger onion
cena: 240.00 rsd1 x burger gurman
cena: 270.00 rsdzbir: 760.00 rsdukupno: 760.00 rsd dostavljeno 2x burger gurman 1x burger clasic xxl"	0
"ukusno! poruceno:
1 x fishburger
cena: 100.00 rsd
1 x tunjevina salata
izbor ulja: maslinovo ulje
izbor sirceta: balzamiko
izbor sosa: soja sos
izbor zacina: origano, bosiljak, persun
cena: 130.00 rsd
zbir: 230.00 rsd
stiglo na vreme, toplo, ukusno...jedina zamerka ide na racun velicine fishburgera. mogao je biti malko veci. ali ok. u skladu sa cenom to je odlicno!"	1
bruka dostava kasni vec sat vremena, nemojte ni donositi sada...	0
kapricoza im je bila vrhunska. uzivali smo. preporucujem velike kolicine pomfrita!!! :-)	1
sve pohvale za sve picerije koje sam probao, najbolja u gradu	1
kapricoza narudzbina stigla pola sata pre roka, pakovanje je bilo malo ostecenje, nisam dobio fiskalni racun. sve ostalo je bilo odlicno.	1
"losa usluga narudzbinu smo dobili bez dve lepinje i jedne porcije. iako je posle telefonskog poziva dostavljac u kratkom roku doneo zaboravljenu porciju, ona je imala priloge tako da je zavrsila u kanti za otpadke.

pored porcije koja je bila sa prilozima i sendvic za koji smo trazili da bude bez jaja je zavrsio sa jajima.

bas smo razocarani."	0
capricozza odlica kapricoza, vrlo bogata dodacima. porudzbina je stigla tacno na vreme.	1
kapricoza veoma ukusna pica, a takodje i jako brza isporuka.	1
nenajavljeni luk pica je stigla brzo, medjutim na njoj je bilo i luka (nisam trazio dodatno povrce!), bez obzira sto na sajtu tj sastojak nije naveden. to je bio probelem za mene jer ne jedem luk i samim tim mi je pokvarilo ukus pice, koja se, pored toga bila dobra. neobicna kombinacija girosa i pice. malo masnije, kao sto bi se moglo i ocekivati	1
odlican 5 kao i uvek, prezadovoljan. odlicna usluga, dostavljac jako ljubazan.	1
odlicno kao i do sada...	1
"klasicno zakidanje kvalitet hrane je ok, ono standard. kolicina nije uredu za cenu. narucili smo sarmice i karadjordjevu za obe stvari pise da stizu sa lepinjom. dobili smo jednu lepinju.
isporucilac nije imao da vrati kusur 
:("	0
"uzas posle sat vremena dobio sam hladnu picu kojom sam mogao nekog da ubijem kada bih zamanuo njom. 

sastojaka ni za zub. uzasna i siromasna. 

porucio sad i nikad vise. treba da ih je sramota sta prodaju..."	0
odlicno stigli na vreme, pica odlicna, dostavljac ljubazan.	1
??? ne kapiram, pohovana cokolada je ustvari pohovani oreo keks, ne znam jel to i inace tako ili nisu imali cokoladu pa su nam uvalili ovo. porcija sadrzi 4 tih pohovanih keksa. pohovani sladoled je dobar i dostava je jako brza.	0
extra dimljeni batak, extra. probati obavezno. gurmanska pljeskavica odlicna kao i do sada.	1
razocarala sam se vec dugo naucujem i uglavnom je sve ok, uvek ostavim preko 1000 dinara. ovaj put uprkos tome sto naplacuju dostavu 50 dinara bez obzira na to koliki je racun, na racun od 1150 na vratima mi je posteni dostavljac naplatio 1200, dakle jos 50 dinara iz nepoznatog razloga, i jos treba ostaviti i baksis. mislim da nije okej sto to radite, ako vec neko naruci za 1000 dinara bilo bi logicno da je dostava besplatna, pogotovo kada je u pitanju neko ko zivi jedva 2 ulice iznad samog restorana. da stvar bude jos gora, pomfrit je bio bukvalno ziv i iako sam doplatila urnebes nisu ga stavili, tako da sve ukupno skoro 200 dinara bacih maltene ni na sta. porcija je bila manja nego inace, nije mi jasno zasto. celokupno sam razocarana	0
odlicno! pica je jedna od boljih,a nema picerije u kojoj nisam narucivao..sto na poslu u gradu,sto kuci..sve pohvale.	1
da li su ovi normalni!? narucujem u pola sedam, prihvacena porudzbina 60 minuta, ok, sacekacu. posle 1h20min mi se javlja neka zena i kaze da ce kasniti  20 minuta dostavljac ima problem bla bla, odmah polazi. cekam jos 45 minuta, nikoga nema. ukupno vise od dva sata cekam i nisam dobio nista, na kraju zovem i otkazujem narudzbinu. bezobrzluk.	0
zivo dobio sam zivo meso!	0
odlican odnos cene i kvaliteta porucili smo 5 razlicitih jela i sva su bila ukusna. cene su veoma pristupacne, posebno uzimajuci u obzir velicinu porcija. porucivacemo cesto taze, preporuka!	1
gde je levo? zaboravili ste pice da mi donesete! savrseno...	0
pizza pokusajte negde drugo. usluga odlicna zato mi zao da pisem lose....trude se	0
uzas!!! cekam na hranu vec skoro sat i po!!! usluga je katastrofa!!!!	0
:) hrana ukusna, sve brzo stiglo!	0
umesto ombolo sa bukovacama - ombolo sa sampinjonima restoran je kasnije objasnio da se u ombolu mesaju bukovace i sampinjoni. da znaju i drugi koji narucuju.	0
"pizza king prvi put sam porucio od pizza king-a. prvo sam pogledao ocene - dobre. ponuda - dobra. cene - nesto nize nego sto sam navikao. rekli da pica stize za 45, stigla za 25. svaka cast! vruca, testo odlicno, nije natrpana filom a nije ni da nema nista - taman onako kako treba da bude. odlicna pica za malo para - pravo iznenadjenje. druge picerije od kojih sam narucivao bi ovako nesto naplatile minimum 20% skuplje.
preporuka!

poruceno:
1 x quattro stagioni (42 cm)"	1
pizza,palacinke palacinke su ekstra....samo shteta shto ne poshutuju ako napishem da ne stavljaju pecerke.	0
"odlicno 1 x supa sa nudlama, piletinom i povrcem
1 x terijaki biftek
1 x cezar salata

sve je bilo jako ukusno i toplo"	0
previse bibera uopste se nije osacao ukus mesa zbog kolicine bibera koji je bio u burgeru.	0
razocaran neverovatno je da prvo odbijete porudzbinu a zatim kasnite u dostavi,stvarno sam razocaran.	0
odlicna pica kao i uvek ali... rub punjen sirom narucen, naplacen ali ne i isporucen. ali je bica bila bas, bas res kao sto sam i trazio, pa ne mogu da se ljutim na njih :)	1
hedansa pizza pizza je sjajna	1
chickenburger odlicno	1
.... svaka cast samo tako nastavite , dupli cizevi fenomenalni	1
damirdonesi meni je za te pare super zaista nije skupo a dobro	1
palacinka nutella narucio sam +plazmu, plazme ni u tragovima, stvarno sramota za 350din!!!	0
:) najbolji jedva cekam picu madjaricu  :ddddd	1
utisak presporo, na 500m smo od njih	0
odlicno! giros preukusan, stigao i pre vremena, vruc!!! :) velika porcija! sve pohvale, zaista!	1
"hladna pica pa ako volite... porudzbina kasnila 15 minuta. 
pica hladna...pa nema ni ukusa.
sto se mene tice- ne hvala"	0
"palacinke i pizza ovo je postala jedna od omiljenih pizzerija u gradu za koju se nadam da nece pokvariti ugled kao mnoge druge pre nje.

iako prvi put nismo bili zadovoljni svarcvald palacinkama jer na kraju ispadnu suve i kao da jedete voce sa testom, resili smo da se oprobamo sa palacinkama sa nutelom i plazmom.

pored toga sto su bile fenomenalne, preliv smo dobili posebno u posudicama i bilo ga je dosta. sve preporuke ako je to uvek tako, i sigurno nova narucivanja :)"	1
vrhunska klopa fenomenalno	1
"kapricoza narucili smo pizzu (kapricoza) sa tankim testom i koricu punjenom sirom.

pizza je bila veoma ukusna, bas kako treba, ali jedina zamerka je to sto su masline bile jako kisele.

dostava je stigla pre vremena i pizza je bila vruca."	1
bajato nekad bilo ok, sad je sve bajato. pogotovo pomfrit koji zaudara, kao da tu frizu ne cistite od starta.	1
usluga narucio sam burger bez susama, a dobio sam sa susamom! alergican sam na susam.	1
"king sandwich savrsen sendvic i bas velik, ukusan i dostavljen na vreme.
ocena: 10"	1
nezadovoljan fali kola za pice i hrana nije bila dobra... tuna salata ima samo miris od tune... nezadovoljan :(	0
hedansa sendvic lep i ukusan sendvic	1
giros sendvic dobar i ogroman sendvic za extra gladne.	1
"sve 5 odlicna pizza :)
cene su malo vece ali usluga i hrana super!"	1
skupo premale pice za prevelike cene! testo je bilo presuseno. dostavljene su na vreme.	0
fino fenomenalno ! dostava je stigla i pre vremena ! :-) svaka cast !	1
"steta ukusno meso i to je sve sto valka kod ovih burgera.
cene su jake, ali burgeri dolaze kao da ih je neko nogama pravio, izdeformisani, sa poispadalim mesom i cak i prilogom, kojeg maltene i nema.
navedeno trostruko meso su u stvari 3 malo spljostene cufte.
pomfrit dosao totalno bajat.
barbaque/rostilj sos nema beze sa istim, vec vise kao neki duvan sos, oba smo ostavili.
jedino sto im kolutici luka valjaju, to valjda nisu mogli da zeznu.
za 1800 dinara, ovo jednostavno ne sme da se desi.
da ne pominjemo apsurdnost koriscenja potrcka, kojeg ja platim 150 di.ara dodatno. ok, pise da se placa, ali svejedno bzvz politika restorana.
sve navedeno se vidi i na slikama.
uzasno sam razocaran."	0
"neljubazno osoblje - pogresna narduzbina narucili smo piletinu sa pirincem dobili smo piletinu sa pire krompirom. 

narucili smo apetiti tortilju bez paprike i praziluka, dobili smo tortilju sa paprikom + paradajzom(koji nigde ni ne pise).

ja sam nazalost alergican na paradajz i zvali smo bar da pitamo da li mogu da nam izadju u sustret i isprave narudzbinu, dok bi predjasnju vratili. medjutim osoblje je bilo neljubazno i nismo uspeli nista da uradimo. kada sam im napomenuo da sam alergican na paradajz, oni su mi rekli da ga izbacim. kao sto svi znaju, paradjz pusta svoj sok, pogotovo sto je to sve zagrejano pa se dodatno istopi. zao mi je sto je sve tako ispalo i verovatno necu vise narucivati. pazite kad narucujete, obicno ih i pozovite posle narudzbine da pitate sta sve imaju u kuhinji i sta ce vas stavljati posto se ne podudara opis sa donesi.com"	0
redovan korisnik iako kazu za 60 min uvek je brze	1
"osrednji rostilj daleko od toga da je skroz neukusno, ali mi se nije svidelo koliko su se potrudili oko pripremanja. ustipci su sa jedne strane toliko zagoreli, da je bilo pola cm mase koja je zapekla i tvrda kao kamen. par ustipaka koji su pobegli iz krematorijuma su bili jako ukusni. dimljeno meso nismo mogli da prepoznamo, pa nismo ni sigurni kojeg je porekla, ali nije vredno dnk analize jer nije ostavilo pozitivan utisak. kobasice su klasicne iz marketa rostiljske. rolovana piletina je super bila, kao i pomfrit.

kasnili su pola sata, meni je obicno dovoljno ""izvinite"", ali smo ostali bez toga."	0
ne hvala vam porucena je palacinka sa nutellom i plazma keksom, a od plazme ni traga. hvala vam sto ste mi uskratili zadovoljstvo uzivanja u obedovanju moje omiljene palacinke punjene nutellom i plazma keksom.	0
extra extra brzo i ukusno	1
suvi raznjici meso je dobrog kvaliteta ali su raznjici bili suvi.	1
"biftek salata jednostavno receno - savrseno!  odlicna obrok salata, vrhunski ukus i prava kombinacija salata  i ostalih ""sastojaka "", za svaku preporuku!!!  isporuceno je u obecano vreme, i lepo aranzirano"	1
rezime nismo dobili sok koji je bio na predracunu, niti pribor. hrana je bila korektna.	0
velike porcije, odlican ukus preporucujem rolovano belo meso, fenomenalno je! dostava bila brza, cak i prije nego sto je receno.	1
katastrofa dostava kasni vise od 45 minuta. kada ih okrenes kazu imamo jednog dostavljaca svi cekaju. bitno je da prime porudzbinu. nikad vise ih necu zvati	0
- pa, utisak...?!? sve je fenomenalno, interfejs, koncept rada, kvalitet hrane, usluga, sve...!!!	0
vrhunska hrana sve je kao navedeno, stiglo na vreme i fantasticno.	1
hrana je katastrofa hrana je katastrofa, bacio sam pola porcije.	0
"pizza kuce - hedansa pizza stigla pre vremena, kao i prvi put kada je narucivano.

za razliku od pizze djepeto imala je potpuno drugaciji i pomalo slatkast ukus. mogla je imati malo vise sampinjona.

predlog za meso je da bude u delovima (racunajuci i kulen) da bi pizza bila pokrivenija i da se ne bi odvlacilo u jednom zalogaju."	1
"giros ne citaju napomene,
a na sajtu postoji greska,
pa je u napomenu dodato da se doda salata i ne stavi sos ali nazalost giros stigao ljut i bez salate.."	1
fantazija ukusno, toplo, pre vremena.	1
savrseno! jedna od najboljih pizza koje smo jeli i sta da kazem osim da su dobili stalnu musteriju. sve je savrseno, bez zamerki, testo tanko i hrskavo, bogata sastojcima. dostava stigla pre 30 min koje su najavili, dostavljac ljubazan. sjajno. jedino sto je kapricoza 50cm skuplja nego u vecini restorana.	1
"pizza + palacinke brza i ljubazna dostava
super pizza
bez preterivanja jedne od najlepsih palacinki sa donesi.com
cene malo jace"	1
"ovog puta hrana 0, nebezbedna za konzumaciju posto smo dosta puta uzimali kod kuma i retko kad imaju ovako losu hranu, moram da povezem sa dogadjanjem od pre neki dan, tj neprijatnom situacijom oko gramaze opisano u predjasnjem utisku.
narucili smo sada ranije u toku dana, rezonovanje je bilo da nema veze jer je svejedno uvek hladno meso, a i mozda naletimo na drugu smenu nego pre neki dan. kacim sliku mesa da se vidi kako crno sve to izgleda, a ukus i miris nazalost odaje da je staro meso. da makar nismo narucivali toliko puta u poslednjih par nedelja pa da ne znamo kakvo im je meso, ali ovako... ono je tuzno, nismo jeli jer je meso nebezbedno, oseca se po mirisu koji je jak, ne znam da li shvataju da mogu da otruju tako ljude, jako jako nekorektno, neodgovorno i ruzno. nas su zauvek izgubili."	0
odlican restoran sta reci,totalno iznenadjenje ali u pozitivnom smislu!pica je stigla ekspresno brzo s obzirom na vremenske uslove,to jest za 30min.sto se tice kvaliteta,samo reci hvale.materijala ima taman koliko treba i veoma je ukusna.	1
odlicna pica od 32 mi trajala za dva rucka a mogu da pojedem dobro.	1
ne bas sjajno ovog puta testo je bilo izuzetno gnjecavo. ne znam da li je do transporta i vrucine, ali zaista je bilo ne bas prijatne teksture, cak i na obodima gde je obicno krckavo bez obzira koliko je provelo u transportu. takodje, dostava nije imala za kusur, i to ne sitninu, nego 500 dinara sto je malo cudno. nekako mi se cini da u poslednje vreme nema onog obracanja paznje na detalje sto ih je krasilo pre.	1
taze nisam dobio pomfrit	0
hedansa sendvic odlican sendvic, spadam u grupu halapljivih ljudi sto se hrane tice, mogu pojesti mnogo i ovaj sendvic me je zasitio kako valja. za osobe normalnog apetita ce biti mnogo. dostava stigla na vreme. 10ka!	1
odlicno! sjajna hrana!	0
nikad vise!!! sto se tice kvaliteta hrane,hrana je ok,fino i lijepo.e sad najbitnije,dostava je kasnila samo 50min!!!jos dodajte 10 min,dok sam dostavljacu objasnio gdje se tacno nalazi broj 5a.prvi put smo probali ice burger,toliko je hrana bila topla kada je dostavljena,plus case za pepsi su bile zgnjecene,pa smo se i pesija napili dosta.i jos jedno,izostavili su citavo jedno poruceno jelo,vec ako nemate to jelo,pozovete da kazete da nema ili odbijete porudzbinu i napisete zasto je odbijena.valjda to ide uvjek tako,kada nekoga pohvalite.	0
pregladneli sat ipo cekamo jos nije stiglo	0
papuce od sendvica sendvici su isto ko papuce, jaja su hladna i pecena na oko a nisu kuvana kao sto je navedeno a kutije su vam vrh jedino one valjaju i kole :)	0
svaka cast vec treci put narucujemo i sve je fenomenalno!	1
... narucila sam domaci sir, krempite i somoloi galuske. sir je odlican, somoloi galuske jos bolje. krempite su, nazalost bile zaledjene. kada su se odledile, tekstura im se toliko pokvarila da su bile nejestive i zavrsile u kanti :(	1
"djapeto pica 1 x djapeto pica (32 cm)
izbor testa: debelo
izbor kecapa: blagi

dostava je stigla pre predvidjenog vremena, pica i kecap su odlicni. nemam nikakve zamerke i narucujem ponovo odavde. besplatna dostava + 20% popusta... za cene dajem 10."	1
odlicno odlicna klopa.	1
pogresna isporuka isporucena teletina umesto piletine sa bambusom i sitake pecurkama.	0
odlicna corba! odlicna corba, sve pohvale. palacinke isto tako.	1
zaboravljena corba zaboravili corbu	0
"mozda greska ja neznam da li je doslo do greske u narudzbini ili je postojao neki drugi razlog ali u opisu moje narudzbine ""konoba akustik"" je bilo mesano meso, dve punjene paprike i carski raznjic od toga je ispocuceno mesano meso, bez ikakvog objasnjenja.
hrana je veoma ukusna, a porcije su pristojne.
vreme dostave je bilo tacno, sto verovatno nije bilo lako izvesti u dva popodne, u centru grada, a ni nas nije lako naci.
  mala primedba je da uz pohovani kackavalj nije bio sos."	0
